row_id,pid,question,comment_clean,out_misrep,out_emo_lang,out_ideo_extrem,out_slip_slope,out_insult,out_mock_sarc,out_threat,pa_dress,pa_appear,pa_attit,pa_interact,pa_humor,pa_other,pb_sex,pb_lgbtq,pb_race,pb_origin,pb_nuero_div,pb_phys_able,pb_pol_affil,complex,constructive,reflective
1042,69252800,weaknesses,I didn't like that we did not know about quizzes ahead of time except for the last one.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,81319684,improved,be more clear of what you are asking students to do on assignments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,60163982,weaknesses,"This course was a study hall. Nothing in this course felt applicable for where we are right now. This class felt like a last minute requirement, not even having a primary instructor due to other priority classes.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,52818335,weaknesses,The weakness of this course I feel is there was a lot of work that was always due every single class period up until about early/mid November which I thought was a little too much work. I get there was a lot of material needing covered but I think homework due every class time was a little much. The teaching method that wasn't effective for me was when Dr. would just tell us verbally how to do something and not show examples.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1787,41290831,improved,They should either make the course worth some credit or not have the course at all.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922,19411403,improved,have someone teach this course who has CivPro as a specialty and bring back a non-online textbook.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,32194643,instructor,Everything was fine!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,51001244,strengths,The teacher gave us good PowerPoints with good notes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,65945227,strengths,I could display my reactions to the material presented and offer my thoughts on what I thought of it.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,12024374,weaknesses,I wish grades were posted more often as I am still currently waiting for a grade back on a speech I did a month ago.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,59333668,strengths,Lab helped make sense of the materialÂ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,37054626,weaknesses,"It is sometimes difficult to relate the material back to the real world. I can understand how they might affect controllers, but looking at root locus and bode plots are still hard to picture in relation to an actual output and object.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,30979495,strengths,Love ! He knows his stuff! he also baked us scones which always made my Fridays and helped my mental health.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,91869452,improved,Class was well organized.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,76698100,improved,Add some more points,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,37185775,weaknesses,It felt a little rushed at times. Almost as if there was more assignments than time in the week with other class work on tope.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,79919098,weaknesses,Weaknesses of the course were that a lot of it felt like busy work.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,79719985,instructor,Love listening to Dr. s lectures. He is funny and easy to understand. I also feel more engaged during his lectures and he is not intimidating like most of the other professors.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,83833926,weaknesses,There were no weaknesses.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,56461905,weaknesses,The weaknesses were the regular lectures. It was hard keeping up and remembering the definitions as he was saying them as well as the word. He never wrote down anything on the board as he was saying it.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,47939391,improved,"I think one thing that would help immensely is having an example paper for us to look at and use as a guideline for our sections. There were times when I was unsure of what exactly I was meant to include in a section, and there were times when I had notes about the topic but wasn't totally sure about what exactly the wording meant or what the instructions were calling for.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
362,31275043,strengths,that he helped people,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,20724118,strengths,This course was very organized. I knew when my assignments were due and did not feel like I was misinformed about anything.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,76727123,strengths,"I did though enjoy the opportunities in the class to play a number of new instruments that I would have never imagined getting to play ever! I now have all the reeds to the instruments that we played and have them for whenever I may encounter these instruments again. I would have loved to had more time on the flute and have gotten to work on that instrument more because I really really enjoyed this instrument. I am thankful for the opportunities in the class that allowed me to find strategies for teaching and practice what it may be like to be in-front of a group of 5th graders, those were fun! And even though in the class we never received much positive feedback on how we were doing, I did really take away from the class some pretty valuable life lessons. Dr.Lieberman, you taught me that not everything can be easy and we are going to get shot down and upset but.... you taught me to focus on how much I have grown not only on the instrument but as a . You challenged me to bring my optimism and positive outlook to the next level. I appreciate the way you taught me to look at difficult situations that I am faced with and instead of getting upset, shift my focus and turn the situation into a way that I can learn and grow from!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,74871822,weaknesses,"I thought that the organization of the course was a little interesting. But other than that, it was a very good class.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,68318990,improved,"I think that this class is run very well, and Professor is a great ethics teacher. I have gained a greater interest in philosophy as a whole as a result of his teaching. I don't think much could be done to improve the class.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,54202084,weaknesses,I didn't like that we used three different learning websites. It was difficult for me to transfer from one to another while still working within one.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,17416560,strengths,I enjoyed how we learned about the history of Puerto Rico before we went so I could understand the importantance of itÂ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,75458009,improved,The field trip was cool but I'm not sure how much it really taught us. The speakers were more beneficial.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,75198079,improved,"Just moving at a faster pace basically, I know it was a learning experience for everyone because you haven't taught the class before but I felt like this class moved very slow compared to my other ones. but I did really enjoy it and the topics really did interest me.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,60325322,strengths,Allowed for us to learn things on our own and learn from our mistakes which is always important,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,69154521,strengths,A lot of actually doing things rather than just learning about them like in class exercises and experiments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,32540004,strengths,There wasn't much of a flow with the material but that/s what I liked about this class. It was something new everyday.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1793,65727879,improved,"Space out content more, give students more time.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,23684797,weaknesses,Weakness is that the class was always held over by at least 5 mins and I have somewhere to be at 3 so I was normally late because it takes er 5 mins to get there.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59,64145603,improved,Separate the Exam Essays and the MC and give an out of class essay + and MC / short answer test.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,70048359,improved,Yes if the class had a er time slot then I feel like it woudl be a lot less stressful.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,87644342,weaknesses,"Some movies were not that enjoyable, but were okay to watch. I think there could have been more movies that were more effective at teaching the ethical principles.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,36779398,weaknesses,The some content was barley covered then tested on,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,40682297,weaknesses,"No moodle is a huge downside, which made the course more disorganized. Also, some lectures were disorganized and hard to follow. Overall, the class needs more structure.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1803,25619249,improved,"Giving more time to complete the milestone projects. I know it is meant to be fast paced but I feel we have the least amount of time to do M3c which is the most important part of milestone 3, maybe giving more time in class to work on this would also be beneficial for all the milestones. And maybe spend less time on the window cleaning exercise. I know that prepared us for milestone 1 but maybe condense it down or work on milestone one instead I also wish the instructors would give more guidance or more warning about milestone and just stuff going on in general.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,29813607,strengths,Class discussion but understanding there is a limit with this or a line to getting to the material that is needed to understand the legal concepts.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,52141841,weaknesses,The CYOA's become redundant after awhile. I do not learn best from reading from a textbook. The information often does not stick with me. Maybe having guided notes to follow a during the reading could help or notes that pull out the important information and definitions. This would help students know what information to focus on and ensure the important stuff doesn't get drowned out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,94007703,weaknesses,I believe that the textbook readings and other scholarly readings were very confusing and lengthy. I believe that I learned more about group communication when doing the final project rather than spending time going over chapters and excercises in class.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,52468988,improved,"If one of the speeches took place on a stage of some sorts, I think it would be more beneficial.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,31016302,strengths,Excellent film versions of the plays we read. Great place for discussion and discussions helped me understand the plays more. Fair workload and quizzes were not too grueling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,21409991,weaknesses,"May be a me problem, but it was hard to read two acts of some of the plays in one day. Sometimes felt like we rushed the reading and discussion of the play so we can get to the movies.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,46345807,improved,Continue with the tablet way of teaching. It gives very helpful examples and notes for out-of-class study.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,60417420,improved,"Make the memos worth more since they are more like reports and there are a lot of areas to make mistakes so when smaller mistakes are made, it doesn't hurt the grade as much. Explain the material a little more so that we know what to put in our reports (introduction/conclusion), the lectures were pretty much just showing the equations and saying to plug numbers in, not really explaining what any of it meant.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,57347754,strengths,I really liked how we had weekly quizzes. It helped me to continually review the content/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1888,72139274,weaknesses,The textbook is difficult to read and didn't provide much explanation of the topics and class only went over what the readings said.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,39159155,improved,If grades could be posted online that would be great. Possibly having an idea of what the lab would be on before the lab as thinking that hard that early in the morning is not fun.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,30323798,weaknesses,Some of the homeworks directions were super clear like HW #5 was given to us last minute and alittle confusing and no instruction during class either.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,45479270,strengths,Quizzes--they helped to force me to learn the material (because I struggled to be motivated to do so),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,80432636,weaknesses,"I did not like that this course is out of such a low amount of points. I wish there were more in class assignments because it would allow for more overall points in the course while also allowing us to learn material and stay up to date with it before the final. We only had 6 question quizzes, so having a 44 question final is quite different than everything we have done.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,15084423,strengths,Strength of capstone is that we are trying to solve real world problems and have an actual client.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,47908345,weaknesses,"The weaknesses of the course include: overall tough grading, intense workload, and stressful deadlines. I did not find the daily slide shows to be effective.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521,68018524,weaknesses,I didn't like how the homework took especially with other classes homework.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,86020016,improved,I think that the course is very good how it is now.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,36604460,weaknesses,one weakness of this class was how frequently the professor went over the class time limit specified in the schedule and syllabus. It was so common that I always knew I would be a little late to my class the next hour. This happened in almost every single session.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
531,43512066,weaknesses,"I feel like I could have still understood the content well without as much of a focus on experimental design aspects. Having never taken experimental, it made studying more stressful and difficult, and I had problems with the labs. Even though I knew the concepts and the material, I had to put a lot of extra time and energy into learning experimental stuff.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,80557375,weaknesses,The weaknesses of the course were that the material that was actually taken for a grade was more focused on Ray Brown than actual baseball. The material was graded too harshly for the amount of instruction given. I did not find some of the lectures very effective in actually learning new material.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,13539209,strengths,"This class provided on of the best experiences of my college career. While learning about infrastructure in another part of the world was very interesting, being able to travel there and experience it with such an amazing group of people made the class 10X more effective. All of the reading and videos helped broaden my horizons on the world and how different areas are built up. I learned an incredible amount about many different engineering topic and gained a phenomenal group a friends from the experiences. It not only was a great learning experience, but such a great social experience and gave me a greater passion for travel and helping people. This was challenging in a the perfect way, to help us think critically about the island and all the topics. Thank you for everything.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,19818496,improved,"My only suggestion would be that instead of having things due by 8am, have them due by the beginning of your class time, which I know may be hard since every foundation class is in one Moodle class.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,94349780,improved,It think it would be helpful in the future to have more examples in class to help students understand what they understand and what they donÂ’t while they still have the professor with them to help when they get stuck.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,57818635,improved,Perhaps more assignments or more points,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,48519016,improved,"I think it would be very difficult to improve this course from what it already is, and I had a great learning experience. The only thing I might change is how homework assignments are graded. I feel grading was HEAVILY based on which TA actually graded our work, and in many cases I think it was done unfairly.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,35335899,improved,I think the course could be improved by encouraging the use of drafts and taking in some assignments in chunks. An example would be when we had to do the annotated bibliography where we could have been encouraged to complete something like 2 sources a week.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,96896916,strengths,"-Very well organized powerpoints and lecture by Dr. -good use of videos to break up lectures -Dr. 's teaching style is amazing: energetic, positive, VERY encouraging, upbeat, intentional, detailed, evidence-based -Having _pop_ quizzes ended up being very beneficial because it meant I was glancing over my notes throughout the unit & was keeping up to date on the information. Great study skill. -exams were fair and we were well prepped -Homeworks were fair questions -Every so often had fun full class activities (drawing 'fish' on the board without facing describing it, working in groups to try to define emotions)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,79126998,improved,I'd like to see Dr. be more concise in his lectures.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,72726279,strengths,"It was a group project class, I think this is more applicable to the real world.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,86720817,strengths,I thought the lab was a really big strength of this course. I honestly thought I learned more in the lab than in lecture. You talk through the beginning of the lab pretty fast but once I started to take notes I found the labs to be relatively straight forward and I was understanding what the numbers meant and how to use simullink and matlab better. The office hours on monday and tuesday nights were a great idea. I often find myself not taking advantage of office hours as much as i think I should but having them at those times were good because often I was waiting until the night before for homework and labs just because we are always so busy so I did go to the office hours pretty often. Please keep that going for future years. Keep always being available for questions you are probably one of the professors that is best about this and is always available to help.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,24201518,strengths,Learned about the math behind renewable technologiesÂ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,19910068,weaknesses,"Since it was her first time teaching the class, at times it felt unorganized and she was unsure about the topics. I think as she keeps teaching this class it will get better because she really enjoys what she is doing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,12115960,strengths,Very good instructor with high intentions of his class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,72354768,weaknesses,"Sometimes the professors talk to fast, making it difficult to comprehend all the information that is coming at once. I disliked the massive amounts of content that we would sit through. It always felt like there was a hill that we could not reach the top of. I did not find it effective when the professors would just read off the slides (although this was a rare occurance). I liked having the information from the slides but then getting a more clearly worded explanation.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700,62348673,improved,Make the homework take less time.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,97291105,weaknesses,Papers as effectively the only means of evaluation of our grades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,40628919,strengths,"Taught me how to speak more effectively, to a group and to individuals, will be life- skills.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972,17438860,weaknesses,"The differences between grading from TAs was a weakness. When talking to someone from a different section, their homework would be graded a lot easier than mine. We would have similar answers, but I would have points taken off from mine. If the TAs were more consistent with their grading, that would improve the course overall.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,66523211,improved,"Explain matlab commands more in depth and what they mean and do. Explain exactly what you are expecting in the labs so that the lab can be done in the right order, taking away the going back and forth because of lack in detail of what needed saved and found.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,82420895,weaknesses,"At times, the work load in the class got a little bit stressful.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,78543473,weaknesses,"Not really sure about any weaknesses. I disliked how much work we had outside of class but the more that I think about it, its reasonable because we had a lot of course material to get through.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,70696414,weaknesses,Very small details were on the exam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,69925295,weaknesses,"The class forced a lot of group work that I feel wasn't really needed, but I also am not a professional presenter and could be missing the bigger picture.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
709,57404666,improved,No improvements.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,92173995,strengths,I guess the highlights of class where when we were told to work in groups.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,50365123,weaknesses,I didn't like how surface level the teaching was. A lot of the time I felt like I either hadn't learned anything or didn't know enough to complete the assignments/project.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,45111150,improved,The course was good. I have nothing to critique.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,63322314,strengths,"Very interesting course, learned a lot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,43551933,strengths,I really enjoyed the hands on activities and labs that this class provided.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,13126422,strengths,"I think some things in the course were very productive and really furthered my education in my field (Arduinos, soldering). I liked the learn at your own pace type things, especially when I was actually interested in teaching myself.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,44895515,weaknesses,"It wasn't really led into. They just dropped us onto Milestone 1 with no explanation. I didn't like the workload outside of class and the overlapping projects, tests, assignments, etc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,99113234,weaknesses,"The weaknesses of the course were some of the explanations of the paper material, an example of which is the calculated uncertainty. This was eventually figured out on our own but for experiment 2Â’s report was a train wreck for most students unless they went and worked it out with each other on methods of solving.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,15094374,weaknesses,"Some weeks, especially earlier in the semester, this class was a lot of work load. I understand that many times in life things will be overwhelming and there will be too many things to do, I have that happen all the time. However, there were a few weeks, I think around weeks 3 or 4 of the semester, where I would be putting more time into this class alone than all my other class all combined. This was definitely frustrating sometimes, especially with it only being a 2 credit hour class.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632,15309915,weaknesses,I really wish there was a moodle page for this class so I could be able to better organize and balance it with my other courses. I also think it would have been nice to have all the course information in one place rather than it being through email but that being said the emails were very thourough and it slightly made up for it.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1635,61497680,weaknesses,The organization of the course was lacking. A with the alternative learning methods having key points for the day or something to tie the lessons together would be helpful. The processes for waste water and drinking water were a large portion of the class. Each time the diagrams were drawn they were slightly different than the time before which made it confusing.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1744,61687160,improved,More time to complete reports,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,22374960,weaknesses,The professor should actually care to get know their students. As he introduced himself to the class the first day he also made it clear that he did not have the time to know us because he didnÂ’t have the time or the care to do so. He should also give times in class to talk about music that could relate to whatever he is teaching during that time.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,38958951,weaknesses,Didn't really help with being precise on what we needed to for the research part of my senior thesis. Wasn't helpful with topics either.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,20274488,weaknesses,"ally, I don't think the nuts and bolts were helpful for me in preparing for exams. I first started out in the course completing the nuts and bolts to study for exams and I would not score very well, feeling like the way I was studying was not efficient. The way I was able to score well on exams in this course and really learn the material was re-writing the notes on the power points and doing tons of practice problems that I found on quizlet, the end of the chapters in the book, or from ATI.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,54028065,improved,"More group discussions, and activites.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,84731359,improved,more space between papers and exams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,77858170,weaknesses,A weakness of this course was the teaching style of the professor was very hard to understand at times. I thought that it would have helped to slow down how quickly we went through some of the harder topics.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,73962264,weaknesses,Not very engaging or interesting. Lecture was almost all stand-and-deliver & did not involve us in active learning. I would have preferred more activities and less quizzes.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,84247427,weaknesses,"I don't feel that the course had many short coming, maybe a lack of calculation examples with solutions to study?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,83389215,improved,I have no complaints other than the group situation.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,82828499,instructor,"I understand that e-mail was an extremely important communication tool for students and instructors this semester. Some professor emails came across as condescending, which lowered the overall morale of students trying to get through the semester. It's been a rough year for all of us, but small comments that were sent via email should have been thought about before the send button was hit.",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1921,96828392,weaknesses,The textbook was not extremely helpful in the explanations of things if using the same next year a supplement would help. Also the subject matter this semester should've been last semester it lays more of a foundation last semester I was extremely lost.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,92007705,weaknesses,VERY lecture-heavy. Students lose interest very fast and there is little motivation to go to class. there is some student involvement but I wish it was more consistent.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,27664302,improved,Need a more modern teaching approach and to stay on topic more.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,53187602,weaknesses,The required amount of concert visitations felt like a little too many. If you have a busy schedule it is very difficult to fit all the concerts in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,62025936,improved,Keep syllabus up to date and be more concise of what people need to do to study for the exams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
738,25107864,improved,I think it could be taught hybrid instead of fully in because some parts of the course should bot e required to attend such as the Excel portion.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,74077916,strengths,The course was an opportunity to get used to public speaking.Â,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,79460604,weaknesses,"I thought that sometimes expectations were left vague and it hurt students. If part of the grading scale is that there are lots of images on slides, it would be helpful to us if that was explicitly listed. I also thought that the class didn't really teach many new topics. FOD 1 was incredibly content-heavy, while FOD 2 was very light.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,92017863,improved,The only thing I would say is provide more instruction on homework assignments. On homework five i was very lost a with many other people,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,22616980,strengths,"The asynchronous style was definitely nice for my schedule, it was easy to fit in a movie when I felt I had the time.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,36791661,instructor,I always love your courses and how you have students look at the big picture and try to enjoy what they are learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,99205047,strengths,the strength was that I learned about cad and Arduino kit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1330,22215780,strengths,The course does a great job of getting students to work in a team setting and forcing the students to communicate with their teammates.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,19796008,weaknesses,"There were not much in terms of weaknesses, but maybe the class can identify more with the problems in college to get a better look.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,68057816,weaknesses,"The slide format makes sense with the amount of information to take in, but is quite exhaustive and can be overwhelming at times. I found it hard at certain points to actively consider what the professor was discussing because I was writing or orientating myself within the notes. This I feel created gaps in my knowledge I never got the chance to really understand further.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,10285510,improved,"A small suggestion would be to remove certain projects, while specific examples are hard to think of at the moment, there were several cases where projects deadlines would appear to be far off and after a week would appear out of nowhere leading to many nights of cramming and less than ideal work. This was commonly caused by being focused on other deadlines that were coming up sooner.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
